ID,duration,wav,spk_id,wrd
831-130746-0042,16.42,../data/librilight/librispeech_finetuning/9h/clean/831/130746/831-130746-0042.flac,831,YOU ARE SAFE SAID MISTER HOOPDRIVER SWEEPING OFF HIS CAP WITH AN AIR AND BOWING COURTLY WHERE ARE WE SAFE BUT WHERE CHICHESTER HARBOUR HE WAVED HIS ARM SEAWARD AS THOUGH IT WAS A GOAL DO YOU THINK THEY WILL FOLLOW US
831-130746-0043,14.63,../data/librilight/librispeech_finetuning/9h/clean/831/130746/831-130746-0043.flac,831,WE HAVE TURNED AND TURNED AGAIN IT SEEMED TO HOOPDRIVER THAT HE HEARD HER SOB SHE STOOD DIMLY THERE HOLDING HER MACHINE AND HE HOLDING HIS COULD GO NO NEARER TO HER TO SEE IF SHE SOBBED FOR WEEPING OR FOR WANT OF BREATH
831-130746-0044,14.705,../data/librilight/librispeech_finetuning/9h/clean/831/130746/831-130746-0044.flac,831,ARE YOU TIRED HE ASKED I WILL DO WHAT HAS TO BE DONE THE TWO BLACK FIGURES IN THE BROKEN LIGHT WERE SILENT FOR A SPACE DO YOU KNOW SHE SAID I AM NOT AFRAID OF YOU I AM SURE YOU ARE HONEST TO ME
831-130746-0045,11.165,../data/librilight/librispeech_finetuning/9h/clean/831/130746/831-130746-0045.flac,831,HE WAS TAKEN WITH A SUDDEN SHAME OF HIS HOMELY PATRONYMIC IT'S AN UGLY NAME HE SAID BUT YOU ARE RIGHT IN TRUSTING ME I WOULD I WOULD DO ANYTHING FOR YOU THIS
831-130746-0046,15.13,../data/librilight/librispeech_finetuning/9h/clean/831/130746/831-130746-0046.flac,831,PROMISED TO HELP AND PROTECT ME I WAS UNHAPPY AT HOME NEVER MIND WHY A STEPMOTHER IDLE UNOCCUPIED HINDERED CRAMPED THAT IS ENOUGH PERHAPS THEN HE CAME INTO MY LIFE AND TALKED TO ME OF ART AND LITERATURE AND SET MY BRAIN ON FIRE
831-130746-0047,15.715,../data/librilight/librispeech_finetuning/9h/clean/831/130746/831-130746-0047.flac,831,TO BE A HUMAN BEING NOT A THING IN A HUTCH AND HE I KNOW SAID HOOPDRIVER AND NOW HERE I AM I WILL DO ANYTHING SAID HOOPDRIVER SHE THOUGHT YOU CANNOT IMAGINE MY STEPMOTHER NO I COULD NOT DESCRIBE HER
831-130746-0048,15.495,../data/librilight/librispeech_finetuning/9h/clean/831/130746/831-130746-0048.flac,831,I AM ENTIRELY AT YOUR SERVICE I WILL HELP YOU WITH ALL MY POWER I HAVE LOST AN ILLUSION AND FOUND A KNIGHT ERRANT SHE SPOKE OF BECHAMEL AS THE ILLUSION MISTER HOOPDRIVER FELT FLATTERED BUT HE HAD NO ADEQUATE ANSWER
831-130746-0049,14.74,../data/librilight/librispeech_finetuning/9h/clean/831/130746/831-130746-0049.flac,831,WHAT WE HAD BEST BE DOING YOU ARE TIRED YOU KNOW AND WE CAN'T WANDER ALL NIGHT AFTER THE DAY WE'VE HAD THAT WAS CHICHESTER WE WERE NEAR SHE ASKED IF HE MEDITATED WITH A TREMBLE IN HIS VOICE
831-130746-0050,14.405,../data/librilight/librispeech_finetuning/9h/clean/831/130746/831-130746-0050.flac,831,YOU WOULD MAKE ME YOUR BROTHER MISS BEAUMONT YES WE COULD STOP THERE TOGETHER SHE TOOK A MINUTE TO ANSWER I AM GOING TO LIGHT THESE LAMPS SAID HOOPDRIVER HE BENT DOWN TO HIS OWN AND STRUCK A MATCH ON HIS SHOE
831-130746-0051,13.92,../data/librilight/librispeech_finetuning/9h/clean/831/130746/831-130746-0051.flac,831,GRAVE AND INTENT HOW COULD SHE EVER HAVE THOUGHT HIM COMMON OR ABSURD BUT YOU MUST TELL ME YOUR NAME BROTHER SHE SAID ER CARRINGTON SAID MISTER HOOPDRIVER AFTER A MOMENTARY PAUSE
831-130746-0052,14.67,../data/librilight/librispeech_finetuning/9h/clean/831/130746/831-130746-0052.flac,831,WHO WOULD BE HOOPDRIVER ON A NIGHT LIKE THIS BUT THE CHRISTIAN NAME CHRISTIAN NAME MY CHRISTIAN NAME WELL CHRIS HE SNAPPED HIS LAMP AND STOOD UP IF YOU WILL HOLD MY MACHINE I WILL LIGHT YOURS HE SAID
831-130746-0053,5.405,../data/librilight/librispeech_finetuning/9h/clean/831/130746/831-130746-0053.flac,831,THE MUTE EMOTION OF HIS FACE AFFECTED HER STRANGELY SHE HAD TO SPEAK
831-130746-0054,12.29,../data/librilight/librispeech_finetuning/9h/clean/831/130746/831-130746-0054.flac,831,SHE SAID WITH A LAUGH TO BREAK THE INTENSITY HE OPENED HIS MOUTH AND SHUT IT AGAIN AND WITH A SUDDEN WINCING OF HIS FEATURES ABRUPTLY TURNED AND BENT DOWN TO OPEN THE LANTERN IN FRONT OF HER MACHINE SHE LOOKED DOWN AT HIM
831-130746-0055,10.84,../data/librilight/librispeech_finetuning/9h/clean/831/130746/831-130746-0055.flac,831,ALMOST KNEELING IN FRONT OF HER WITH AN UNREASONABLE APPROBATION IN HER EYES IT WAS AS I HAVE INDICATED THE HOUR AND SEASON OF THE FULL MOON
831-130746-0056,14.765,../data/librilight/librispeech_finetuning/9h/clean/831/130746/831-130746-0056.flac,831,AND IT WAS CHIEFLY BY GOOD LUCK AND THE FACT THAT MOST ROADS ABOUT A TOWN CONVERGE THEREUPON THAT CHICHESTER WAS AT LAST ATTAINED IT SEEMED AT FIRST AS THOUGH EVERYONE HAD GONE TO BED BUT THE RED HOTEL STILL GLOWED YELLOW AND WARM
831-130746-0057,7.93,../data/librilight/librispeech_finetuning/9h/clean/831/130746/831-130746-0057.flac,831,BUT THAT NIGHT HE WAS IN THE MOOD TO DARE ANYTHING SO YOU FOUND YOUR YOUNG LADY AT LAST SAID THE OSTLER OF THE RED HOTEL
831-130746-0058,15.23,../data/librilight/librispeech_finetuning/9h/clean/831/130746/831-130746-0058.flac,831,QUITE A MISUNDERSTANDING SAID HOOPDRIVER WITH SPLENDID READINESS MY SISTER HAD GONE TO BOGNOR BUT I BROUGHT HER BACK HERE I'VE TOOK A FANCY TO THIS PLACE AND THE MOONLIGHT'S SIMPLY DEE VINE WE'VE HAD SUPPER THENKS AND WE'RE TIRED SAID MISTER HOOPDRIVER
831-130746-0059,15.65,../data/librilight/librispeech_finetuning/9h/clean/831/130746/831-130746-0059.flac,831,I SUPPOSE YOU WON'T TAKE ANYTHING JESSIE THE GLORY OF HAVING HER EVEN AS A SISTER AND TO CALL HER JESSIE LIKE THAT BUT HE CARRIED IT OFF SPLENDIDLY AS HE FELT HIMSELF BOUND TO ADMIT GOOD NIGHT SIS HE SAID AND PLEASANT DREAMS
831-130746-0060,3.075,../data/librilight/librispeech_finetuning/9h/clean/831/130746/831-130746-0060.flac,831,BUT THIS WAS LIVING INDEED HE TOLD HIMSELF
911-128684-0011,12.26,../data/librilight/librispeech_finetuning/9h/clean/911/128684/911-128684-0011.flac,911,IN THE MIND ON THE CONTRARY THE HARD THING IS NOWHERE IN PARTICULAR IT DENTS NOTHING IT SUFFUSES THROUGH ITS MENTAL NEIGHBORS AS IT WERE AND INTERPENETRATES THEM
911-128684-0012,11.775,../data/librilight/librispeech_finetuning/9h/clean/911/128684/911-128684-0012.flac,911,TAKEN IN THIS GROUP WE CALL BOTH IT AND THEM IDEAS OR SENSATIONS AND THE BASIS OF THE TWO GROUPS RESPECTIVELY IS THE DIFFERENT TYPE OF INTERRELATION
911-128684-0013,15.015,../data/librilight/librispeech_finetuning/9h/clean/911/128684/911-128684-0013.flac,911,THE MUTUAL IMPENETRABILITY ON THE ONE HAND AND THE LACK OF PHYSICAL INTERFERENCE AND INTERACTION ON THE OTHER THAT WHAT IN ITSELF IS ONE AND THE SAME ENTITY SHOULD BE ABLE TO FUNCTION THUS DIFFERENTLY IN DIFFERENT CONTEXTS
911-128684-0014,12.76,../data/librilight/librispeech_finetuning/9h/clean/911/128684/911-128684-0014.flac,911,IS A NATURAL CONSEQUENCE OF THE EXTREMELY COMPLEX RETICULATIONS IN WHICH OUR EXPERIENCES COME TO HER OFFSPRING A TIGRESS IS TENDER BUT CRUEL TO EVERY OTHER LIVING THING
911-128684-0015,15.455,../data/librilight/librispeech_finetuning/9h/clean/911/128684/911-128684-0015.flac,911,BOTH CRUEL AND TENDER THEREFORE AT ONCE A MASS IN MOVEMENT RESISTS EVERY FORCE THAT OPERATES CONTRARIWISE TO ITS OWN DIRECTION BUT TO FORCES THAT PURSUE THE SAME DIRECTION OR COME IN AT RIGHT ANGLES
911-128684-0016,12.315,../data/librilight/librispeech_finetuning/9h/clean/911/128684/911-128684-0016.flac,911,IT IS ABSOLUTELY INERT IT IS THUS BOTH ENERGETIC AND INERT AND THE SAME IS TRUE IF YOU VARY THE ASSOCIATES PROPERLY OF EVERY OTHER PIECE OF EXPERIENCE
911-128684-0017,12.64,../data/librilight/librispeech_finetuning/9h/clean/911/128684/911-128684-0017.flac,911,IT IS ONLY TOWARDS CERTAIN SPECIFIC GROUPS OF ASSOCIATES THAT THE PHYSICAL ENERGIES AS WE CALL THEM OF A CONTENT ARE PUT FORTH IN ANOTHER GROUP IT MAY BE QUITE INERT
911-128684-0018,11.5,../data/librilight/librispeech_finetuning/9h/clean/911/128684/911-128684-0018.flac,911,IT IS POSSIBLE TO IMAGINE A UNIVERSE OF EXPERIENCES IN WHICH THE ONLY ALTERNATIVE BETWEEN NEIGHBORS WOULD BE EITHER PHYSICAL INTERACTION OR COMPLETE INERTNESS
911-128684-0019,13.54,../data/librilight/librispeech_finetuning/9h/clean/911/128684/911-128684-0019.flac,911,IN SUCH A WORLD THE MENTAL OR THE PHYSICAL STATUS OF ANY PIECE OF EXPERIENCE WOULD BE UNEQUIVOCAL WHEN ACTIVE IT WOULD FIGURE IN THE PHYSICAL AND WHEN INACTIVE IN THE MENTAL GROUP
911-128684-0020,13.35,../data/librilight/librispeech_finetuning/9h/clean/911/128684/911-128684-0020.flac,911,BUT THE UNIVERSE WE LIVE IN IS MORE CHAOTIC THAN THIS AND THERE IS ROOM IN IT FOR THE HYBRID OR AMBIGUOUS GROUP OF OUR AFFECTIONAL EXPERIENCES OF OUR EMOTIONS AND APPRECIATIVE PERCEPTIONS
911-128684-0021,14.18,../data/librilight/librispeech_finetuning/9h/clean/911/128684/911-128684-0021.flac,911,IN THE PARAGRAPHS THAT FOLLOW I SHALL TRY TO SHOW ONE THAT THE POPULAR NOTION THAT THESE EXPERIENCES ARE INTUITIVELY GIVEN AS PURELY INNER FACTS IS HASTY AND ERRONEOUS AND TWO
911-128684-0022,13.81,../data/librilight/librispeech_finetuning/9h/clean/911/128684/911-128684-0022.flac,911,THAT THEIR AMBIGUITY ILLUSTRATES BEAUTIFULLY MY CENTRAL THESIS THAT SUBJECTIVITY AND OBJECTIVITY ARE AFFAIRS NOT OF WHAT AN EXPERIENCE IS ABORIGINALLY MADE OF BUT OF ITS CLASSIFICATION
911-128684-0023,9.815,../data/librilight/librispeech_finetuning/9h/clean/911/128684/911-128684-0023.flac,911,CLASSIFICATIONS DEPEND ON OUR TEMPORARY PURPOSES FOR CERTAIN PURPOSES IT IS CONVENIENT TO TAKE THINGS IN ONE SET OF RELATIONS
911-128684-0024,13.105,../data/librilight/librispeech_finetuning/9h/clean/911/128684/911-128684-0024.flac,911,IN THE TWO CASES THEIR CONTEXTS ARE APT TO BE DIFFERENT IN THE CASE OF OUR AFFECTIONAL EXPERIENCES WE HAVE NO PERMANENT AND STEADFAST PURPOSE THAT OBLIGES US TO BE CONSISTENT
911-128684-0025,13.425,../data/librilight/librispeech_finetuning/9h/clean/911/128684/911-128684-0025.flac,911,SO WE FIND IT EASY TO LET THEM FLOAT AMBIGUOUSLY SOMETIMES CLASSING THEM WITH OUR FEELINGS SOMETIMES WITH MORE PHYSICAL REALITIES ACCORDING TO CAPRICE OR TO THE CONVENIENCE OF THE MOMENT
911-128684-0026,14.85,../data/librilight/librispeech_finetuning/9h/clean/911/128684/911-128684-0026.flac,911,THUS WOULD THESE EXPERIENCES SO FAR FROM BEING AN OBSTACLE TO THE PURE EXPERIENCE PHILOSOPHY SERVE AS AN EXCELLENT CORROBORATION OF ITS TRUTH FIRST OF ALL THEN IT IS A MISTAKE TO SAY
911-128684-0027,8.83,../data/librilight/librispeech_finetuning/9h/clean/911/128684/911-128684-0027.flac,911,WITH THE OBJECTORS WHOM I BEGAN BY CITING THAT ANGER LOVE AND FEAR ARE AFFECTIONS PURELY OF THE MIND
911-128684-0028,2.77,../data/librilight/librispeech_finetuning/9h/clean/911/128684/911-128684-0028.flac,911,THEY ARE SIMULTANEOUSLY AFFECTIONS OF THE BODY
911-128684-0029,13.08,../data/librilight/librispeech_finetuning/9h/clean/911/128684/911-128684-0029.flac,911,AND WE ARE ALWAYS FREE TO SPEAK OF THEM IN OBJECTIVE AS WELL AS IN SUBJECTIVE TERMS WE CAN SAY THAT WE ARE AWARE OF A PAINFUL PLACE FILLING A CERTAIN BIGNESS IN OUR ORGANISM
911-128684-0030,10.055,../data/librilight/librispeech_finetuning/9h/clean/911/128684/911-128684-0030.flac,911,OR WE CAN SAY THAT WE ARE INWARDLY IN A STATE OF PAIN ALL OUR ADJECTIVES OF WORTH ARE SIMILARLY AMBIGUOUS
911-128684-0031,15.36,../data/librilight/librispeech_finetuning/9h/clean/911/128684/911-128684-0031.flac,911,OR IS IT A FEELING IN OUR MIND PRACTICALLY WE TREAT IT AS BOTH OR AS EITHER ACCORDING TO THE TEMPORARY DIRECTION OF OUR THOUGHT BEAUTY SAYS PROFESSOR SANTAYANA IS PLEASURE OBJECTIFIED
911-128684-0032,13.83,../data/librilight/librispeech_finetuning/9h/clean/911/128684/911-128684-0032.flac,911,AND IN SECTIONS TEN AND ELEVEN OF HIS WORK THE SENSE OF BEAUTY HE TREATS IN A MASTERLY WAY OF THIS EQUIVOCAL REALM THE VARIOUS PLEASURES WE RECEIVE FROM AN OBJECT
911-128684-0033,15.005,../data/librilight/librispeech_finetuning/9h/clean/911/128684/911-128684-0033.flac,911,MAY COUNT AS FEELINGS WHEN WE TAKE THEM SINGLY BUT WHEN THEY COMBINE IN A TOTAL RICHNESS WE CALL THE RESULT THE BEAUTY OF THE OBJECT AND TREAT IT AS AN OUTER ATTRIBUTE WHICH OUR MIND PERCEIVES
911-128684-0034,15.105,../data/librilight/librispeech_finetuning/9h/clean/911/128684/911-128684-0034.flac,911,WE DISCOVER BEAUTY JUST AS WE DISCOVER THE PHYSICAL PROPERTIES OF THINGS TRAINING IS NEEDED TO MAKE US EXPERT IN EITHER LINE SINGLE SENSATIONS ALSO MAY BE AMBIGUOUS SHALL WE SAY
911-128684-0035,12.155,../data/librilight/librispeech_finetuning/9h/clean/911/128684/911-128684-0035.flac,911,AN AGREEABLE DEGREE OF HEAT OR AN AGREEABLE FEELING OCCASIONED BY THE DEGREE OF HEAT EITHER WILL DO AND LANGUAGE WOULD LOSE MOST OF ITS ESTHETIC AND RHETORICAL VALUE
911-128684-0036,14.965,../data/librilight/librispeech_finetuning/9h/clean/911/128684/911-128684-0036.flac,911,WERE WE FORBIDDEN TO PROJECT WORDS PRIMARILY CONNOTING OUR AFFECTIONS UPON THE OBJECTS BY WHICH THE AFFECTIONS ARE AROUSED THE MAN IS REALLY HATEFUL THE ACTION REALLY MEAN THE SITUATION REALLY TRAGIC
911-128684-0037,12.98,../data/librilight/librispeech_finetuning/9h/clean/911/128684/911-128684-0037.flac,911,ALL IN THEMSELVES AND QUITE APART FROM OUR OPINION WE EVEN GO SO FAR AS TO TALK OF A WEARY ROAD A GIDDY HEIGHT A JOCUND MORNING OR A SULLEN SKY
911-128684-0038,11.97,../data/librilight/librispeech_finetuning/9h/clean/911/128684/911-128684-0038.flac,911,AND THE TERM INDEFINITE WHILE USUALLY APPLIED ONLY TO OUR APPREHENSIONS FUNCTIONS AS A FUNDAMENTAL PHYSICAL QUALIFICATION OF THINGS IN SPENCER'S LAW OF EVOLUTION
911-128684-0039,13.25,../data/librilight/librispeech_finetuning/9h/clean/911/128684/911-128684-0039.flac,911,AND DOUBTLESS PASSES WITH MOST READERS FOR ALL RIGHT PSYCHOLOGISTS STUDYING OUR PERCEPTIONS OF MOVEMENT HAVE UNEARTHED EXPERIENCES IN WHICH MOVEMENT IS FELT IN GENERAL
911-128684-0040,14.97,../data/librilight/librispeech_finetuning/9h/clean/911/128684/911-128684-0040.flac,911,BUT NOT ASCRIBED CORRECTLY TO THE BODY THAT REALLY MOVES THUS IN OPTICAL VERTIGO CAUSED BY UNCONSCIOUS MOVEMENTS OF OUR EYES BOTH WE AND THE EXTERNAL UNIVERSE APPEAR TO BE IN A WHIRL
911-128684-0041,11.6,../data/librilight/librispeech_finetuning/9h/clean/911/128684/911-128684-0041.flac,911,WHEN CLOUDS FLOAT BY THE MOON IT IS AS IF BOTH CLOUDS AND MOON AND WE OURSELVES SHARED IN THE MOTION IN THE EXTRAORDINARY CASE OF AMNESIA
911-128684-0042,9.07,../data/librilight/librispeech_finetuning/9h/clean/911/128684/911-128684-0042.flac,911,PUBLISHED BY SIDIS AND GOODHART IN THEIR IMPORTANT WORK ON MULTIPLE PERSONALITY WE READ THAT WHEN THE PATIENT FIRST RECOVERED CONSCIOUSNESS AND
911-128684-0043,10.94,../data/librilight/librispeech_finetuning/9h/clean/911/128684/911-128684-0043.flac,911,NOTICED AN ATTENDANT WALK ACROSS THE ROOM HE IDENTIFIED THE MOVEMENT WITH THAT OF HIS OWN HE DID NOT YET DISCRIMINATE BETWEEN HIS OWN MOVEMENTS AND THOSE OUTSIDE HIMSELF
911-128684-0044,12.35,../data/librilight/librispeech_finetuning/9h/clean/911/128684/911-128684-0044.flac,911,IN WHICH DISCRIMINATIONS AFTERWARDS NEEDFUL HAVE NOT YET BEEN MADE A PIECE OF EXPERIENCE OF A DETERMINATE SORT IS THERE BUT THERE AT FIRST AS A PURE FACT
911-128684-0045,12.3,../data/librilight/librispeech_finetuning/9h/clean/911/128684/911-128684-0045.flac,911,MOTION ORIGINALLY SIMPLY IS ONLY LATER IS IT CONFINED TO THIS THING OR TO THAT SOMETHING LIKE THIS IS TRUE OF EVERY EXPERIENCE HOWEVER COMPLEX
911-128684-0046,7.455,../data/librilight/librispeech_finetuning/9h/clean/911/128684/911-128684-0046.flac,911,AT THE MOMENT OF ITS ACTUAL PRESENCE LET THE READER ARREST HIMSELF IN THE ACT OF READING THIS ARTICLE NOW
911-128684-0047,14.72,../data/librilight/librispeech_finetuning/9h/clean/911/128684/911-128684-0047.flac,911,IS THERE AND WHETHER THERE FOR SOME ONE'S CONSCIOUSNESS OR THERE FOR PHYSICAL NATURE IS A QUESTION NOT YET PUT AT THE MOMENT IT IS THERE FOR NEITHER LATER
911-128684-0048,16.715,../data/librilight/librispeech_finetuning/9h/clean/911/128684/911-128684-0048.flac,911,WE SHALL PROBABLY JUDGE IT TO HAVE BEEN THERE FOR BOTH WITH THE AFFECTIONAL EXPERIENCES WHICH WE ARE CONSIDERING THE RELATIVELY PURE CONDITION LASTS IN PRACTICAL LIFE NO URGENT NEED HAS YET ARISEN FOR DECIDING WHETHER TO TREAT THEM AS RIGOROUSLY MENTAL
911-128684-0049,10.68,../data/librilight/librispeech_finetuning/9h/clean/911/128684/911-128684-0049.flac,911,OR AS RIGOROUSLY PHYSICAL FACTS SO THEY REMAIN EQUIVOCAL AND AS THE WORLD GOES THEIR EQUIVOCALITY IS ONE OF THEIR GREAT CONVENIENCES
911-128684-0050,11.045,../data/librilight/librispeech_finetuning/9h/clean/911/128684/911-128684-0050.flac,911,ARE NOT COEFFICIENTS WITH WHICH EXPERIENCES COME TO US ABORIGINALLY STAMPED BUT ARE RATHER RESULTS OF A LATER CLASSIFICATION PERFORMED BY US FOR PARTICULAR NEEDS
911-128684-0051,12.715,../data/librilight/librispeech_finetuning/9h/clean/911/128684/911-128684-0051.flac,911,THE COMMON SENSE STAGE OF THOUGHT IS A PERFECTLY DEFINITE PRACTICAL HALTING PLACE THE PLACE WHERE WE OURSELVES CAN PROCEED TO ACT UNHESITATINGLY ON THIS STAGE OF THOUGHT
911-128684-0052,9.945,../data/librilight/librispeech_finetuning/9h/clean/911/128684/911-128684-0052.flac,911,THINGS ACT ON EACH OTHER AS WELL AS ON US BY MEANS OF THEIR SECONDARY QUALITIES SOUND AS SUCH GOES THROUGH THE AIR AND CAN BE INTERCEPTED
911-128684-0053,14.555,../data/librilight/librispeech_finetuning/9h/clean/911/128684/911-128684-0053.flac,911,INTO THE WATER WHICH IT SETS A BOILING IT IS THE VERY LIGHT OF THE ARC LAMP WHICH DISPLACES THE DARKNESS OF THE MIDNIGHT STREET ET CETERA BY ENGENDERING AND TRANSLOCATING JUST THESE QUALITIES
911-128684-0054,13.765,../data/librilight/librispeech_finetuning/9h/clean/911/128684/911-128684-0054.flac,911,ACTIVELY EFFICACIOUS AS THEY SEEM TO BE WE OURSELVES SUCCEED IN ALTERING NATURE SO AS TO SUIT US AND UNTIL MORE PURELY INTELLECTUAL AS DISTINGUISHED FROM PRACTICAL NEEDS HAD ARISEN
911-128684-0055,16.44,../data/librilight/librispeech_finetuning/9h/clean/911/128684/911-128684-0055.flac,911,NO ONE EVER THOUGHT OF CALLING THESE QUALITIES SUBJECTIVE WHEN HOWEVER GALILEO DESCARTES AND OTHERS FOUND IT BEST FOR PHILOSOPHIC PURPOSES TO CLASS SOUND HEAT AND LIGHT ALONG WITH PAIN AND PLEASURE AS PURELY MENTAL PHENOMENA
911-128684-0056,14.095,../data/librilight/librispeech_finetuning/9h/clean/911/128684/911-128684-0056.flac,911,HARDNESS AND SOFTNESS ARE EFFECTS ON US OF ATOMIC INTERACTIONS AND THE ATOMS THEMSELVES ARE NEITHER HARD NOR SOFT NOR SOLID NOR LIQUID SIZE AND SHAPE ARE DEEMED SUBJECTIVE BY KANTIANS
911-128684-0057,14.965,../data/librilight/librispeech_finetuning/9h/clean/911/128684/911-128684-0057.flac,911,ARE NOW TREATED AS ILLUSORY PROJECTIONS OUTWARDS OF PHENOMENA OF OUR OWN CONSCIOUSNESS THERE ARE NO ACTIVITIES OR EFFECTS IN NATURE FOR THE MOST INTELLECTUAL CONTEMPORARY SCHOOL OF PHYSICAL SPECULATION
911-128684-0058,5.71,../data/librilight/librispeech_finetuning/9h/clean/911/128684/911-128684-0058.flac,911,NATURE EXHIBITS ONLY CHANGES WHICH HABITUALLY COINCIDE WITH ONE ANOTHER
911-128684-0059,11.35,../data/librilight/librispeech_finetuning/9h/clean/911/128684/911-128684-0059.flac,911,BUT ONLY A TRANSLOCATION OF EXPERIENCES FROM ONE WORLD TO ANOTHER A GROUPING OF THEM WITH ONE SET OR ANOTHER OF ASSOCIATES FOR DEFINITELY PRACTICAL OR INTELLECTUAL ENDS
911-128684-0060,13.095,../data/librilight/librispeech_finetuning/9h/clean/911/128684/911-128684-0060.flac,911,I WILL SAY NOTHING HERE OF THE PERSISTENT AMBIGUITY OF RELATIONS THEY ARE UNDENIABLE PARTS OF PURE EXPERIENCE YET WHILE COMMON SENSE AND WHAT I CALL RADICAL EMPIRICISM STAND FOR THEIR BEING OBJECTIVE
911-128684-0061,9.805,../data/librilight/librispeech_finetuning/9h/clean/911/128684/911-128684-0061.flac,911,BOTH RATIONALISM AND THE USUAL EMPIRICISM CLAIM THAT THEY ARE EXCLUSIVELY THE WORK OF THE MIND' THE FINITE MIND OR THE ABSOLUTE MIND AS THE CASE MAY BE
911-128684-0062,13.91,../data/librilight/librispeech_finetuning/9h/clean/911/128684/911-128684-0062.flac,911,TURN NOW TO THOSE AFFECTIVE PHENOMENA WHICH MORE DIRECTLY CONCERN US WE SOON LEARN TO SEPARATE THE WAYS IN WHICH THINGS APPEAL TO OUR INTERESTS AND EMOTIONS FROM THE WAYS IN WHICH THEY ACT UPON ONE ANOTHER
911-128684-0063,14.97,../data/librilight/librispeech_finetuning/9h/clean/911/128684/911-128684-0063.flac,911,IT DOES NOT WORK TO ASSUME THAT PHYSICAL OBJECTS ARE GOING TO ACT OUTWARDLY BY THEIR SYMPATHETIC OR ANTIPATHETIC QUALITIES THE BEAUTY OF A THING OR ITS VALUE IS NO FORCE THAT CAN BE PLOTTED IN A POLYGON OF COMPOSITIONS
911-128684-0064,2.925,../data/librilight/librispeech_finetuning/9h/clean/911/128684/911-128684-0064.flac,911,NOR DOES ITS USE OR SIGNIFICANCE
911-128684-0065,10.665,../data/librilight/librispeech_finetuning/9h/clean/911/128684/911-128684-0065.flac,911,ITS VICISSITUDES OR DESTINY AT THE HANDS OF PHYSICAL NATURE CHEMICAL AFFINITIES ARE A PURELY VERBAL METAPHOR AND AS I JUST SAID
911-128684-0066,16.01,../data/librilight/librispeech_finetuning/9h/clean/911/128684/911-128684-0066.flac,911,EVEN SUCH THINGS AS FORCES TENSIONS AND ACTIVITIES CAN AT A PINCH BE REGARDED AS ANTHROPOMORPHIC PROJECTIONS SO FAR THEN AS THE PHYSICAL WORLD MEANS THE COLLECTION OF CONTENTS THAT DETERMINE IN EACH OTHER CERTAIN REGULAR CHANGES
911-128684-0067,12.055,../data/librilight/librispeech_finetuning/9h/clean/911/128684/911-128684-0067.flac,911,THE WHOLE COLLECTION OF OUR APPRECIATIVE ATTRIBUTES HAS TO BE TREATED AS FALLING OUTSIDE OF IT IF WE MEAN BY PHYSICAL NATURE WHATEVER LIES BEYOND THE SURFACE OF OUR BODIES
911-128684-0068,13.88,../data/librilight/librispeech_finetuning/9h/clean/911/128684/911-128684-0068.flac,911,WHY THEN DO MEN LEAVE THEM AS AMBIGUOUS AS THEY DO AND NOT CLASS THEM DECISIVELY AS PURELY SPIRITUAL THE REASON WOULD SEEM TO BE THAT ALTHOUGH THEY ARE INERT AS REGARDS THE REST OF PHYSICAL NATURE
911-128684-0069,15.305,../data/librilight/librispeech_finetuning/9h/clean/911/128684/911-128684-0069.flac,911,THEY ARE NOT INERT AS REGARDS THAT PART OF PHYSICAL NATURE WHICH OUR OWN SKIN COVERS IT IS THOSE VERY APPRECIATIVE ATTRIBUTES OF THINGS THEIR DANGEROUSNESS BEAUTY RARITY UTILITY ET CETERA
911-128684-0070,14.895,../data/librilight/librispeech_finetuning/9h/clean/911/128684/911-128684-0070.flac,911,THAT PRIMARILY APPEAL TO OUR ATTENTION IN OUR COMMERCE WITH NATURE THESE ATTRIBUTES ARE WHAT GIVE EMPHASIS TO OBJECTS AND FOR AN OBJECT TO BE EMPHATIC WHATEVER SPIRITUAL FACT IT MAY MEAN
911-128684-0071,12.3,../data/librilight/librispeech_finetuning/9h/clean/911/128684/911-128684-0071.flac,911,MEANS ALSO THAT IT PRODUCES IMMEDIATE BODILY EFFECTS UPON US ALTERATIONS OF TONE AND TENSION OF HEART BEAT AND BREATHING OF VASCULAR AND VISCERAL ACTION
911-128684-0072,11.12,../data/librilight/librispeech_finetuning/9h/clean/911/128684/911-128684-0072.flac,911,THE INTERESTING ASPECTS OF THINGS ARE THUS NOT WHOLLY INERT PHYSICALLY THOUGH THEY BE ACTIVE ONLY IN THESE SMALL CORNERS OF PHYSICAL NATURE WHICH OUR BODIES OCCUPY
911-128684-0073,14.99,../data/librilight/librispeech_finetuning/9h/clean/911/128684/911-128684-0073.flac,911,THAT HOWEVER IS ENOUGH TO SAVE THEM FROM BEING CLASSED AS ABSOLUTELY NON OBJECTIVE THE ATTEMPT IF ANY ONE SHOULD MAKE IT TO SORT EXPERIENCES INTO TWO ABSOLUTELY DISCRETE GROUPS
911-128684-0074,13.87,../data/librilight/librispeech_finetuning/9h/clean/911/128684/911-128684-0074.flac,911,WITH NOTHING BUT INERTNESS IN ONE OF THEM AND NOTHING BUT ACTIVITIES IN THE OTHER WOULD THUS RECEIVE ONE CHECK IT WOULD RECEIVE ANOTHER AS SOON AS WE EXAMINED THE MORE DISTINCTIVELY MENTAL GROUP
